match,decision,turn,seat,agent,action,value,complete,decision_seconds,decision_limit_seconds,deadline_hit,lethal_proof_seconds,total_search_seconds,first_found_seconds,stabilized_seconds,remaining_search_seconds,strategy_wave,strategy_focus_position,strategy_focus_count
10,7,1,1,mega_starmie,"{""kind"":""attach"",""parts"":[""[1,{\""type\"":8},[[2,{\""id\"":3,\""playerIndex\"":1}],[4,{\""appearThisTurn\"":true,\""energies\"":[],\""energyCards\"":[],\""hp\"":260,\""id\"":666,\""maxHp\"":260,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[{\""id\"":1159,\""playerIndex\"":1}]}]]]""]}",0.7445714285714286,True,2.824903200031258,120.0,False,0.7029999999795109,2.0939999999827705,0.6410000000032596,0.6410000000032596,1.452999999979511,first,1,1
10,8,1,1,mega_starmie,"{""kind"":""play"",""parts"":[""[1,{\""type\"":7},[[2,{\""id\"":1121,\""playerIndex\"":1}]]]""]}",0.03333333333333331,True,0.820537899970077,120.0,False,0.2970000000204891,0.4850000000442378,0.4850000000442378,0.4850000000442378,0.0,widening,,0
10,9,1,1,mega_starmie,"{""kind"":""card"",""parts"":[""[1,{\""playerIndex\"":1,\""type\"":3},[[2,{\""id\"":1120,\""playerIndex\"":1}]]]"",""[1,{\""playerIndex\"":1,\""type\"":3},[[2,{\""id\"":1229,\""playerIndex\"":1}]]]""]}",0.11666666666666664,True,0.504976500000339,120.0,False,0.26600000000325963,0.2029999999795109,0.2029999999795109,0.2029999999795109,0.0,widening,,0
10,10,1,1,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":1,\""type\"":3},[[1,{\""id\"":1031,\""playerIndex\"":1}]]]""]}",0.3333333333333333,True,0.4206852999632247,120.0,False,0.2190000000409782,0.18800000002374873,0.125,0.125,0.06300000002374873,widening,,0
10,11,1,1,mega_starmie,"{""kind"":""end"",""parts"":[""[1,{\""type\"":14},[]]""]}",0.0,True,0.13062559999525547,120.0,False,0.045999999972991645,0.07900000002700835,0.01600000000325963,0.01600000000325963,0.06300000002374873,first,,0
10,12,2,0,mega_starmie,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1122,\""playerIndex\"":0}]]]""]}",1.9599686145806647,True,95.99900939996587,120.0,False,0.2809999999590218,95.68800000002375,92.73399999999674,92.73399999999674,2.9540000000270084,first,2,5
10,13,2,0,mega_starmie,"{""kind"":""card"",""parts"":[""[0,{\""playerIndex\"":0,\""type\"":3},[[12,{\""id\"":1182,\""playerIndex\"":0}]]]""]}",1.037357065461095,True,33.0274994999636,120.0,False,0.3119999999762513,32.70400000002701,19.81300000002375,19.81300000002375,12.89100000000326,widening,,0
10,14,2,0,mega_starmie,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1145,\""playerIndex\"":0}]]]""]}",0.9722358533398824,True,15.33868269994855,120.0,False,0.5619999999762513,14.704000000027008,9.610000000044238,9.610000000044238,5.0939999999827705,first,1,4
10,15,2,0,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":0,\""type\"":3},[[1,{\""id\"":1031,\""playerIndex\"":0}]]]""]}",1.0555691866732158,True,7.630950799968559,120.0,False,0.3130000000237487,7.2810000000172295,4.092999999993481,4.092999999993481,3.1880000000237487,widening,,0
10,16,2,0,mega_starmie,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1120,\""playerIndex\"":0}]]]""]}",0.5322358533398824,True,3.916066099947784,120.0,False,0.28100000001722947,3.625,3.5939999999827705,3.5939999999827705,0.031000000017229468,widening,,3
10,17,2,0,mega_starmie,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1120,\""playerIndex\"":0}]]]""]}",0.35471279111547716,True,2.496811199991498,120.0,False,0.25,2.2179999999934807,2.2179999999934807,2.2179999999934807,0.0,widening,,3
10,18,,0,mega_starmie,"{""kind"":""forced_selection"",""parts"":[30]}",0.0,True,0.0034379000426270068,120.0,False,,0.0034379000426270068,,,,,,
10,19,2,0,mega_starmie,"{""kind"":""end"",""parts"":[""[0,{\""type\"":14},[]]""]}",0.0,True,0.6934398000012152,120.0,False,0.06299999996554106,0.5939999999827705,0.125,0.125,0.46899999998277053,first,,3
10,20,3,1,mega_starmie,"{""kind"":""evolve"",""parts"":[""[1,{\""type\"":9},[[2,{\""id\"":1031,\""playerIndex\"":1}],[5,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",0.37000000000000005,True,1.6180388000211678,120.0,False,0.31200000003445894,1.2969999999622814,0.8129999999655411,0.8129999999655411,0.48399999999674037,widening,,0
10,21,3,1,mega_starmie,"{""kind"":""play"",""parts"":[""[1,{\""type\"":7},[[2,{\""id\"":1189,\""playerIndex\"":1}]]]""]}",0.31000000000000005,True,0.7827039000112563,120.0,False,0.28200000000651926,0.48499999998603016,0.46899999998277053,0.46899999998277053,0.01600000000325963,widening,,0
10,22,3,1,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":1,\""type\"":3},[[1,{\""id\"":1031,\""playerIndex\"":1}]]]""]}",0.39333333333333337,True,0.42396579997148365,120.0,False,0.23499999998603016,0.17099999997299165,0.10899999999674037,0.10899999999674037,0.061999999976251274,widening,,0
10,23,,1,mega_starmie,"{""kind"":""forced_selection"",""parts"":[18]}",0.0,True,0.0019703000434674323,120.0,False,,0.0019703000434674323,,,,,,
10,24,3,1,mega_starmie,"{""kind"":""end"",""parts"":[""[1,{\""type\"":14},[]]""]}",0.0,True,0.1410150000010617,120.0,False,0.062000000034458935,0.06299999996554106,0.01600000000325963,0.01600000000325963,0.046999999962281436,first,,0
10,25,4,0,mega_starmie,"{""kind"":""evolve"",""parts"":[""[0,{\""type\"":9},[[2,{\""id\"":1031,\""playerIndex\"":0}],[4,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":0,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",2.8393218175130928,True,2.633969700022135,120.0,False,0.26600000000325963,2.3429999999934807,2.0310000000172295,2.0310000000172295,0.3119999999762513,first,1,5
10,26,4,0,mega_starmie,"{""kind"":""attach"",""parts"":[""[0,{\""type\"":8},[[2,{\""id\"":3,\""playerIndex\"":0}],[4,{\""appearThisTurn\"":true,\""energies\"":[],\""energyCards\"":[],\""hp\"":330,\""id\"":1031,\""maxHp\"":330,\""playerIndex\"":0,\""preEvolution\"":[{\""id\"":1030,\""playerIndex\"":0}],\""tools\"":[]}]]]""]}",2.7193218175130927,True,1.550800699973479,120.0,False,0.15600000001722947,1.3910000000032596,1.3910000000032596,1.3910000000032596,0.0,first,2,4
10,27,4,0,mega_starmie,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1227,\""playerIndex\"":0}]]]""]}",1.7126458268371019,True,0.5172955999732949,120.0,False,0.0470000000204891,0.42099999997299165,0.23399999999674037,0.23399999999674037,0.18699999997625127,first,1,3
10,28,4,0,mega_starmie,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1086,\""playerIndex\"":0}]]]""]}",1.6204429282863775,True,0.8477850999915972,120.0,False,0.10899999999674037,0.7190000000409782,0.7190000000409782,0.7190000000409782,0.0,widening,,1
10,29,4,0,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":0,\""type\"":3},[[1,{\""id\"":1030,\""playerIndex\"":0}]]]"",""[{\""playerIndex\"":0,\""type\"":3},[[1,{\""id\"":1030,\""playerIndex\"":0}]]]""]}",1.7037763304902338,True,0.6501434000092559,120.0,False,0.06300000002374873,0.5469999999622814,0.23499999998603016,0.23499999998603016,0.3119999999762513,widening,,0
10,30,4,0,mega_starmie,"{""kind"":""attack"",""parts"":[""[0,{\""attackId\"":1487,\""type\"":13},[]]""]}",1.5837762616197106,True,0.1951194999855943,120.0,False,0.031000000017229468,0.14000000001396984,0.031000000017229468,0.031000000017229468,0.10899999999674037,first,1,1
10,31,4,0,mega_starmie,"{""kind"":""card"",""parts"":[""[1,{\""playerIndex\"":1,\""type\"":3},[[5,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":330,\""id\"":1031,\""maxHp\"":330,\""playerIndex\"":1,\""preEvolution\"":[{\""id\"":1030,\""playerIndex\"":1}],\""tools\"":[]}]]]""]}",0.4514294232983638,True,0.5302898000227287,120.0,False,0.014999999955762178,0.5160000000032596,0.5160000000032596,0.5160000000032596,0.0,widening,,0
10,32,5,1,mega_starmie,"{""kind"":""end"",""parts"":[""[1,{\""type\"":14},[]]""]}",0.0,True,0.5920935000176542,120.0,False,0.26500000001396984,0.2970000000204891,0.031000000017229468,0.031000000017229468,0.26600000000325963,first,,0
10,33,6,0,mega_starmie,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1122,\""playerIndex\"":0}]]]""]}",6.95574354833719,False,113.02210059994832,120.0,False,0.375,112.59299999999348,0.6560000000172295,53.45300000003772,59.13999999995576,first,1,4
10,34,6,0,mega_starmie,"{""kind"":""card"",""parts"":[""[0,{\""playerIndex\"":0,\""type\"":3},[[12,{\""id\"":1227,\""playerIndex\"":0}]]]""]}",0.7080171658114611,True,47.223394500033464,120.0,False,0.375,46.61000000004424,34.28200000000652,34.28200000000652,12.328000000037719,widening,,0
10,35,6,0,mega_starmie,"{""kind"":""attach"",""parts"":[""[0,{\""type\"":8},[[2,{\""id\"":3,\""playerIndex\"":0}],[4,{\""appearThisTurn\"":false,\""energies\"":[3],\""energyCards\"":[{\""id\"":3,\""playerIndex\"":0}],\""hp\"":330,\""id\"":1031,\""maxHp\"":330,\""playerIndex\"":0,\""preEvolution\"":[{\""id\"":1030,\""playerIndex\"":0}],\""tools\"":[]}]]]""]}",0.4838502925332243,True,30.922503800014965,120.0,False,0.3279999999795109,30.54700000002049,7.5,7.5,23.04700000002049,first,1,4
10,36,6,0,mega_starmie,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1227,\""playerIndex\"":0}]]]""]}",0.3862312449141767,True,6.872317799949087,120.0,False,0.3279999999795109,6.467999999993481,0.7339999999967404,0.7339999999967404,5.73399999999674,first,1,2
10,37,6,0,mega_starmie,"{""kind"":""attack"",""parts"":[""[0,{\""attackId\"":1487,\""type\"":13},[]]""]}",0.19829791158084342,True,4.19570499996189,120.0,False,0.40600000001722947,3.7339999999967404,0.7650000000139698,0.7650000000139698,2.9689999999827705,first,1,1
10,38,6,0,mega_starmie,"{""kind"":""card"",""parts"":[""[1,{\""playerIndex\"":1,\""type\"":3},[[5,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":280,\""id\"":1031,\""maxHp\"":330,\""playerIndex\"":1,\""preEvolution\"":[{\""id\"":1030,\""playerIndex\"":1}],\""tools\"":[]}]]]""]}",0.8374917524170831,True,3.23207889997866,120.0,False,0.15700000000651926,3.0310000000172295,3.0310000000172295,3.0310000000172295,0.0,widening,,0
10,39,6,0,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""area\"":6,\""index\"":0,\""playerIndex\"":0,\""type\"":3},[]]""]}",2.636193017127799,True,2.059371499984991,120.0,False,0.06300000002374873,1.9839999999967404,0.4529999999795109,0.4529999999795109,1.5310000000172295,widening,,0
10,40,6,1,mega_starmie,"{""kind"":""card"",""parts"":[""[1,{\""playerIndex\"":1,\""type\"":3},[[5,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":330,\""id\"":1031,\""maxHp\"":330,\""playerIndex\"":1,\""preEvolution\"":[{\""id\"":1030,\""playerIndex\"":1}],\""tools\"":[]}]]]""]}",-2.0314654340226515,True,0.3007309000240639,120.0,False,0.01600000000325963,0.25,0.18800000002374873,0.18800000002374873,0.061999999976251274,widening,,0
10,41,7,1,mega_starmie,"{""kind"":""end"",""parts"":[""[1,{\""type\"":14},[]]""]}",0.0,True,0.40920350002124906,120.0,False,0.2190000000409782,0.15700000000651926,0.06300000002374873,0.06300000002374873,0.09399999998277053,first,,0
